,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
425,GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),1/147,0.1685127283507663,0.1849319172669948,0,0,5.658961187214612,10.077161140011093,CST3
426,GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),1/148,0.1695597817875471,0.1856050808313815,0,0,5.620181405895692,9.973291336989591,PYCARD
427,GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.1706055694327323,0.186273427850024,0,0,5.581925675675675,9.871082937357729,PYCARD
428,GO_Biological_Process_2023,Epithelium Development (GO:0060429),1/154,0.1758155713652075,0.1914734466776306,0,0,5.398148148148148,9.383707395409944,LGALS3
429,GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),1/162,0.1840862831598885,0.1999719015036352,0,0,5.127846790890269,8.678115111541567,AIF1
430,GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),1/167,0.1892149539686911,0.2050227855660754,0,0,4.972138554216867,8.277972208517257,SRGN
431,GO_Biological_Process_2023,Regulation Of Neuron Projection Development (GO:0010975),1/174,0.1963431270625283,0.2122092383403084,0,0,4.769267822736031,7.763850559737468,S100A9
432,GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),1/176,0.1983686725162173,0.2133210850174398,0,0,4.714285714285714,7.625960558336458,CTSS
433,GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),1/176,0.1983686725162173,0.2133210850174398,0,0,4.714285714285714,7.625960558336458,CTSS
434,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1/179,0.2013978039759471,0.2160357396032715,0,0,4.634129213483146,7.426067881764699,PYCARD
435,GO_Biological_Process_2023,Axonogenesis (GO:0007409),1/188,0.2104194109499281,0.2251487697164231,0,0,4.409090909090909,6.8722407666237695,S100A6
436,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),1/189,0.2114157508984971,0.2256507266447799,0,0,4.385416666666667,6.814624823124887,PYCARD
437,GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),1/195,0.2173684922367035,0.2313280805017652,0,0,4.248496563573883,6.48389080362006,LGALS1
438,GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),1/196,0.2183564124362456,0.2313280805017652,0,0,4.226495726495727,6.431148456568131,OAZ1
439,GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),1/196,0.2183564124362456,0.2313280805017652,0,0,4.226495726495727,6.431148456568131,SRGN
440,GO_Biological_Process_2023,Protein Stabilization (GO:0050821),1/208,0.2301184672666756,0.2431869234324374,0,0,3.9790660225442833,5.845888726537855,TYROBP
441,GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),1/221,0.2426689085490451,0.2558184553177126,0,0,3.741477272727273,5.29814613362905,AIF1
442,GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),2/766,0.2482345807975161,0.2602921069459479,0,0,2.186546778966538,3.046692933287328,FTH1;AIF1
443,GO_Biological_Process_2023,Apoptotic Process (GO:0006915),1/228,0.249345242635137,0.2602921069459479,0,0,3.624816446402349,5.034568554428955,PYCARD
444,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),1/228,0.249345242635137,0.2602921069459479,0,0,3.624816446402349,5.034568554428955,PYCARD
445,GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),1/228,0.249345242635137,0.2602921069459479,0,0,3.624816446402349,5.034568554428955,GPX1
446,GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1/231,0.2521891992459688,0.2619829545564918,0,0,3.5769927536231885,4.92757823392161,PYCARD
447,GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1/231,0.2521891992459688,0.2619829545564918,0,0,3.5769927536231885,4.92757823392161,SRGN
448,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1/244,0.2643939278418839,0.2739966128724608,0,0,3.3834019204389576,4.50099078955361,PYCARD
449,GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),1/260,0.2791527602862771,0.2885927087017551,0,0,3.171814671814672,4.047223211713577,AIF1
450,GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),1/266,0.2846136906424749,0.2935293002288657,0,0,3.099056603773585,3.894344224925176,CTSS
451,GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),1/272,0.2900348932660936,0.2984012844180001,0,0,3.029520295202952,3.7498009895950233,AIF1
452,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/275,0.2927306833740999,0.3004525958851674,0,0,2.995894160583941,3.680462753085676,AIF1
453,GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),1/297,0.3122017108146386,0.3196706512647496,0,0,2.7701295045045047,3.224723798147461,PYCARD
454,GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),1/310,0.3234643246985458,0.3304122457541231,0,0,2.651833872707659,2.9930359237917226,PYCARD
455,GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),1/316,0.3286025381562784,0.3348616341211599,0,0,2.6005291005291005,2.8941453474064565,CST3
456,GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),1/336,0.3454607345683721,0.3512047372809104,0,0,2.442786069651741,2.5963793958806733,SRGN
457,GO_Biological_Process_2023,Protein Localization (GO:0008104),1/351,0.3578369186857921,0.3629246473874858,0,0,2.336309523809524,2.400973737057422,FCN1
458,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),1/364,0.3683809474250587,0.3727353321463951,0,0,2.251147842056933,2.2480810876513058,TYROBP
459,GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),1/406,0.4013223635071957,0.4051084235402825,0,0,2.013374485596708,1.83819132650882,PYCARD
460,GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),1/434,0.4223601087783939,0.4253414742521237,0,0,1.880484988452656,1.6207843522181071,AIF1
461,GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),1/480,0.4553899816621867,0.457527962796751,0,0,1.6958942240779402,1.3339923038277155,TYROBP
462,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),1/482,0.4567841263497756,0.457853878402117,0,0,1.6886694386694387,1.323147433007726,GPX1
463,GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),1/537,0.4938078999866087,0.4938078999866087,0,0,1.5111162935323383,1.0662568092402849,FTH1
